dwarven;mk_aquastone_necklace;55;2162;4;[1910(8)],[1892(1)],[1889(5)],[1887(1)],[1458(65)],[2131(5)];915;1;[2162(1)],[57(5400000)];138;100;
dwarven;mk_earing_of_protection;56;2163;5;[1911(9)],[1892(1)],[1895(5)],[1887(1)],[1459(14)],[2131(5)];853;1;[2163(1)],[57(5400000)];147;100;
dwarven;mk_ring_of_protection;57;2164;5;[1912(9)],[1886(1)],[1895(15)],[1887(3)],[1459(10)],[2131(3)];884;1;[2164(1)],[57(5400000)];147;100;
dwarven;mk_necklace_of_protection;58;2165;5;[1913(9)],[1892(1)],[1889(10)],[1887(2)],[1459(16)],[2131(7)];916;1;[2165(1)],[57(5400000)];147;100;
dwarven;mk_earing_of_binding;59;2166;5;[1914(10)],[1892(1)],[1895(20)],[1887(4)],[1459(22)],[2131(8)];854;1;[2166(1)],[57(5400000)];156;100;
dwarven;mk_ring_of_ages;60;2167;5;[1915(10)],[1886(1)],[1895(30)],[1887(6)],[1459(12)],[2131(5)];885;1;[2167(1)],[57(5400000)];156;100;
dwarven;mk_necklace_of_mermaid;61;2168;5;[1916(10)],[1892(1)],[1889(20)],[1887(4)],[1459(26)],[2131(11)];917;1;[2168(1)],[57(5400000)];156;100;
dwarven;mk_necklace_of_binding;62;2169;6;[1920(11)],[1892(1)],[1889(35)],[1887(7)],[1459(38)],[2131(16)];119;1;[2169(1)],[57(5400000)];165;100;
dwarven;mk_nassen's_earing;63;2170;6;[1918(11)],[1892(1)],[1895(45)],[1887(9)],[1459(28)],[2131(12)];855;1;[2170(1)],[57(5400000)];165;100;
dwarven;mk_ring_of_sage;64;2171;7;[2171(1)],[1919(13)],[1892(1)],[1895(50)],[1887(10)],[4044(10)],[1460(18)],[2132(4)];891;1;[2171(1)],[57(5400000)];183;100;
dwarven;mk_sage's_necklace;65;2172;7;[2172(1)],[1917(13)],[4048(1)],[1889(55)],[1887(11)],[4044(11)],[1460(37)],[2132(8)];922;1;[2172(1)],[57(5400000)];183;100;
dwarven;mk_hard_leather_shirt;66;2173;1;[1927(3)],[1867(110)],[1868(55)];27;1;[2173(1)],[57(5400000)];72;100;
dwarven;mk_hard_leather_gaiters;67;2174;1;[1929(3)],[1867(55)],[1868(55)];33;1;[2174(1)],[57(5400000)];72;100;
dwarven;mk_boots;68;2175;1;[1930(3)],[1867(40)],[1866(5)];39;1;[2175(1)],[57(5400000)];72;100;
dwarven;mk_leather_boots;69;2176;2;[1931(4)],[1882(8)],[1885(1)],[2130(1)];40;1;[2176(1)],[57(5400000)];84;100;
dwarven;mk_bone_helmet;70;2177;2;[1932(4)],[1883(1)],[1882(15)],[2130(2)];45;1;[2177(1)],[57(5400000)];84;100;
dwarven;mk_dark_hose;71;2178;2;[1933(5)],[1882(20)],[1884(20)],[1458(20)],[2130(4)];467;1;[2178(1)],[57(5400000)];96;100;
dwarven;mk_excellence_leather_gloves;72;2179;2;[1934(4)],[1882(8)],[1885(1)],[2130(1)];604;1;[2179(1)],[57(5400000)];84;100;
dwarven;mk_scale_mail;73;2180;2;[1935(5)],[1883(3)],[1880(20)],[1458(40)],[2130(9)];348;1;[2180(1)],[57(5400000)];96;100;
dwarven;mk_white_tunic;74;2181;2;[1936(5)],[1882(40)],[1884(20)],[1458(28)],[2130(7)];434;1;[2181(1)],[57(5400000)];96;100;
dwarven;mk_scale_gaiters;75;2182;2;[1937(5)],[1883(2)],[1880(14)],[1458(20)],[2130(5)];377;1;[2182(1)],[57(5400000)];96;100;
dwarven;mk_mithril_banded_mail;76;2183;3;[1938(6)],[1883(3)],[1880(25)],[1458(45)],[2130(11)];393;1;[2183(1)],[57(5400000)];108;100;
dwarven;mk_mithril_banded_gaiters;77;2184;3;[1939(6)],[1883(2)],[1880(14)],[1458(30)],[2130(6)];415;1;[2184(1)],[57(5400000)];108;100;
dwarven;mk_iron_boots;78;2185;3;[1940(6)],[1882(16)],[1885(2)],[1458(16)],[2130(3)];553;1;[2185(1)],[57(5400000)];108;100;
dwarven;mk_brigandine;79;2186;3;[1941(7)],[1883(3)],[1880(54)],[1458(90)],[2130(24)];352;1;[2186(1)],[57(5400000)];120;100;
dwarven;mk_manticor_skin_shirt;80;2187;3;[1942(7)],[1882(84)],[1884(42)],[1458(70)],[2130(17)];395;1;[2187(1)],[57(5400000)];120;100;
dwarven;mk_manticor_skin_gaiters;81;2188;3;[1943(7)],[1882(45)],[1884(45)],[1458(45)],[2130(10)];417;1;[2188(1)],[57(5400000)];120;100;
dwarven;mk_mithril_tunic;82;2189;3;[1944(7)],[1882(84)],[1884(42)],[1458(70)],[2130(17)];437;1;[2189(1)],[57(5400000)];120;100;
dwarven;mk_mithril_hose;83;2190;3;[1945(7)],[1882(45)],[1884(45)],[1458(45)],[2130(10)];470;1;[2190(1)],[57(5400000)];120;100;
dwarven;mk_gauntlet_of_repose_of_the_soul;84;2191;3;[1946(7)],[1882(24)],[1885(3)],[1458(24)],[2130(5)];606;1;[2191(1)],[57(5400000)];120;100;
dwarven;mk_kite_shield;85;2192;3;[1947(7)],[1880(12)],[1879(4)],[1882(4)],[1458(24)],[2130(5)];629;1;[2192(1)],[57(5400000)];120;100;
dwarven;mk_boots_of_power;86;2193;3;[1948(7)],[1882(24)],[1885(3)],[1458(24)],[2130(5)];1124;1;[2193(1)],[57(5400000)];120;100;
dwarven;mk_mithril_glove;87;2194;4;[1949(8)],[1882(32)],[1885(4)],[1458(30)],[2130(6)];61;1;[2194(1)],[57(5400000)];129;100;
dwarven;mk_half_plate;88;2195;4;[1950(8)],[1883(3)],[1880(70)],[1458(120)],[2130(32)];353;1;[2195(1)],[57(5400000)];129;100;
dwarven;mk_plate_gaiters;89;2196;4;[1951(8)],[1883(2)],[1880(45)],[1458(70)],[2130(19)];380;1;[2196(1)],[57(5400000)];129;100;
dwarven;mk_slamander_skin_mail;90;2197;4;[1952(8)],[1882(140)],[1884(70)],[1878(35)],[1458(130)],[2130(36)];396;1;[2197(1)],[57(5400000)];129;100;
dwarven;mk_sage's_rag;91;2198;4;[1953(8)],[1882(140)],[1884(70)],[1878(35)],[1458(130)],[2130(36)];438;1;[2198(1)],[57(5400000)];129;100;
dwarven;mk_karmian_hose;92;2199;4;[1954(8)],[1894(15)],[1895(15)],[1458(70)],[2131(6)];471;1;[2199(1)],[57(5400000)];138;100;
dwarven;mk_chain_helmet;93;2200;4;[1955(8)],[1883(1)],[1882(60)],[1458(45)],[2130(10)];497;1;[2200(1)],[57(5400000)];129;100;
dwarven;mk_square_shield;94;2201;4;[1956(8)],[1880(15)],[1879(5)],[1882(5)],[1458(32)],[2130(7)];630;1;[2201(1)],[57(5400000)];129;100;
dwarven;mk_assault_boots;95;2202;4;[1957(8)],[1882(32)],[1885(4)],[1458(30)],[2130(6)];1125;1;[2202(1)],[57(5400000)];129;100;
dwarven;mk_mithril_boots;96;2203;4;[1958(8)],[1894(8)],[1885(1)],[1458(40)],[2130(9)];62;1;[2203(1)],[57(5400000)];138;100;
dwarven;mk_chain_mail_shirt;97;2204;4;[1959(8)],[1892(3)],[1890(1)],[1458(150)],[2131(14)];354;1;[2204(1)],[57(5400000)];138;100;
dwarven;mk_chain_gaiters;98;2205;4;[1960(8)],[1892(2)],[1890(1)],[1458(90)],[2131(8)];381;1;[2205(1)],[57(5400000)];138;100;
dwarven;mk_tempered_mithril_shirt;99;2206;4;[1961(8)],[1894(24)],[1895(12)],[1458(120)],[2131(10)];397;1;[2206(1)],[57(5400000)];138;100;
dwarven;mk_karmian_tunic;100;2207;4;[1962(8)],[1894(24)],[1895(12)],[1458(120)],[2131(10)];439;1;[2207(1)],[57(5400000)];138;100;
dwarven;mk_ogre_power_gauntlet;101;2208;4;[1963(8)],[1882(32)],[1885(4)],[1458(30)],[2130(6)];607;1;[2208(1)],[57(5400000)];129;100;
dwarven;mk_eldarake;102;2209;4;[1964(8)],[1890(3)],[1888(1)],[1894(1)],[1458(40)],[2131(3)];631;1;[2209(1)],[57(5400000)];138;100;
dwarven;mk_metal_plate_helmet;103;2210;4;[1965(9)],[1892(1)],[1894(3)],[1459(14)],[2131(5)];498;1;[2210(1)],[57(5400000)];141;100;
dwarven;mk_plate_leather;104;2211;5;[1966(9)],[1894(30)],[1895(15)],[1459(30)],[2131(12)];398;1;[2211(1)],[57(5400000)];144;100;
dwarven;mk_plate_leather_gaiters;105;2212;5;[1967(9)],[1894(18)],[1895(18)],[1459(18)],[2131(7)];418;1;[2212(1)],[57(5400000)];144;100;
dwarven;mk_dwarven_chain_mail_shirt;106;2213;5;[1968(9)],[1892(3)],[1890(5)],[1459(42)],[2131(19)];355;1;[2213(1)],[57(5400000)];147;100;
dwarven;mk_dwarven_chain_gaiters;107;2214;5;[1969(9)],[1892(2)],[1890(3)],[1459(25)],[2131(11)];382;1;[2214(1)],[57(5400000)];147;100;
dwarven;mk_robe_of_seal;108;2215;5;[1970(9)],[1894(40)],[1895(20)],[1889(10)],[1459(50)],[2131(21)];440;1;[2215(1)],[57(5400000)];147;100;
dwarven;mk_great_helmet;109;2216;5;[1971(9)],[1892(1)],[1894(6)],[1459(16)],[2131(6)];500;1;[2216(1)],[57(5400000)];147;100;
dwarven;mk_knight_shield;110;2217;5;[1972(9)],[1890(4)],[1888(1)],[1894(1)],[1459(12)],[2131(4)];632;1;[2217(1)],[57(5400000)];147;100;
dwarven;mk_paagrio_hand;111;2218;5;[1973(9)],[1894(10)],[1885(1)],[1459(12)],[2131(4)];1120;1;[2218(1)],[57(5400000)];147;100;
dwarven;mk_crimson_boots;112;2219;5;[1974(9)],[1894(10)],[1885(1)],[1459(12)],[2131(4)];1126;1;[2219(1)],[57(5400000)];147;100;
dwarven;mk_rind_leather_mail;113;2220;5;[1975(9)],[1894(32)],[1895(16)],[1459(32)],[2131(14)];399;1;[2220(1)],[57(5400000)];147;100;
dwarven;mk_rind_leather_gaiters;114;2221;5;[1976(9)],[1894(20)],[1895(20)],[1459(20)],[2131(8)];419;1;[2221(1)],[57(5400000)];147;100;
dwarven;mk_composite_armor;115;2222;5;[1977(10)],[1892(4)],[1890(21)],[1887(7)],[1459(95)],[2131(48)];60;1;[2222(1)],[57(5400000)];156;100;
dwarven;mk_tower_shield;116;2223;5;[1978(10)],[1890(6)],[1888(2)],[1894(2)],[1459(17)],[2131(7)];103;1;[2223(1)],[57(5400000)];156;100;
dwarven;mk_demon's_tunic;117;2224;5;[1979(10)],[1894(48)],[1895(24)],[1459(50)],[2131(22)];441;1;[2224(1)],[57(5400000)];156;100;
dwarven;mk_demon's_hose;118;2225;5;[1980(10)],[1894(30)],[1895(30)],[1459(30)],[2131(13)];472;1;[2225(1)],[57(5400000)];156;100;
dwarven;mk_mithril_gauntlet;119;2226;5;[1981(10)],[1894(16)],[1885(2)],[1459(16)],[2131(6)];608;1;[2226(1)],[57(5400000)];156;100;
dwarven;mk_forgotten_boots;120;2227;5;[1982(10)],[1894(16)],[1885(2)],[1459(16)],[2131(6)];1127;1;[2227(1)],[57(5400000)];156;100;
dwarven;mk_shining_circlet;121;2228;5;[1983(10)],[1892(1)],[1894(14)],[1459(25)],[2131(10)];1149;1;[2228(1)],[57(5400000)];156;100;
dwarven;mk_theca_leather_mail;122;2229;5;[1984(10)],[1894(54)],[1895(27)],[1459(55)],[2131(25)];400;1;[2229(1)],[57(5400000)];159;100;
dwarven;mk_theca_leather_gaiters;123;2230;5;[1985(10)],[1894(32)],[1895(32)],[1459(35)],[2131(15)];420;1;[2230(1)],[57(5400000)];159;100;
dwarven;mk_full_plate_armor;124;2231;6;[1986(11)],[1892(4)],[1890(36)],[1887(12)],[1459(140)],[2131(73)];356;1;[2231(1)],[57(5400000)];165;100;
dwarven;mk_drake_leather_mail;125;2232;6;[1987(11)],[1894(96)],[1895(48)],[1889(24)],[1459(100)],[2131(53)];401;1;[2232(1)],[57(5400000)];165;100;
dwarven;mk_divine_tunic;126;2233;6;[1988(11)],[1894(70)],[1895(35)],[1459(72)],[2131(34)];442;1;[2233(1)],[57(5400000)];165;100;
dwarven;mk_divine_hose;127;2234;6;[1989(11)],[1894(42)],[1895(42)],[1459(45)],[2131(20)];473;1;[2234(1)],[57(5400000)];165;100;
dwarven;mk_mithril_helmet;128;2235;6;[1990(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];499;1;[2235(1)],[57(5400000)];165;100;
dwarven;mk_cap_of_mana;129;2236;6;[1991(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];529;1;[2236(1)],[57(5400000)];165;100;
dwarven;mk_paradia_hood;130;2237;6;[1992(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];531;1;[2237(1)],[57(5400000)];165;100;
dwarven;mk_hood_of_sola_eclipse;131;2238;6;[1993(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];533;1;[2238(1)],[57(5400000)];165;100;
dwarven;mk_hood_of_summons;132;2239;6;[1994(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];535;1;[2239(1)],[57(5400000)];165;100;
dwarven;mk_elemental_hood;133;2240;6;[1995(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];537;1;[2240(1)],[57(5400000)];165;100;
dwarven;mk_hood_of_grace;134;2241;6;[1996(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];539;1;[2241(1)],[57(5400000)];165;100;
dwarven;mk_phoenix's_hood;135;2242;6;[1997(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];541;1;[2242(1)],[57(5400000)];165;100;
dwarven;mk_hood_of_assistance;136;2243;6;[1998(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];543;1;[2243(1)],[57(5400000)];165;100;
dwarven;mk_flame_bonnet;137;2244;6;[1999(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];545;1;[2244(1)],[57(5400000)];165;100;
dwarven;mk_pata_i;138;5008;6;[5008(1)],[4103(12)],[1890(70)],[1888(70)],[1885(35)],[4042(35)],[1459(310)],[2132(55)];264;1;[5008(1)],[57(5400000)];171;60;
dwarven;mk_bonnet_o'_avadon;139;2246;6;[2001(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];549;1;[2246(1)],[57(5400000)];165;100;
dwarven;mk_helmet_of_pledge;140;2247;6;[2002(11)],[1892(1)],[1894(26)],[1459(36)],[2131(15)];551;1;[2247(1)],[57(5400000)];165;100;
dwarven;mk_gauntlet_of_ghost;141;2248;6;[2003(11)],[1894(24)],[1885(3)],[1459(24)],[2131(10)];609;1;[2248(1)],[57(5400000)];165;100;
dwarven;mk_adamantite_boots;142;2249;6;[2004(11)],[1894(24)],[1885(3)],[1459(24)],[2131(10)];1128;1;[2249(1)],[57(5400000)];165;100;
dwarven;mk_bone_arrow;143;2250;2;[1864(1)],[1881(1)];1341;650;[2250(1)],[57(5400000)];80;100;
dwarven;mk_fine_steel_arrow;144;2251;3;[1864(4)],[1880(1)];1342;600;[2251(1)],[57(5400000)];100;100;
dwarven;mk_iron_hammer;145;2252;1;[2014(3)],[1869(260)],[1870(260)],[1866(130)];87;1;[2252(1)],[57(5400000)];72;100;
dwarven;mk_sword_breaker;146;2253;1;[2015(3)],[1869(365)],[1870(365)];219;1;[2253(1)],[57(5400000)];72;100;
dwarven;mk_composition_bow;147;2254;1;[2016(3)],[1869(400)],[1878(80)],[1866(80)];273;1;[2254(1)],[57(5400000)];72;100;
dwarven;mk_saber;148;2255;2;[2017(4)],[1883(2)],[1880(70)],[1879(70)],[2130(34)];123;1;[2255(1)],[57(5400000)];84;100;
dwarven;mk_assassin_knife;149;2256;2;[2018(4)],[1883(2)],[1880(70)],[1879(70)],[2130(34)];221;1;[2256(1)],[57(5400000)];84;100;
dwarven;mk_trident;150;2257;2;[2019(4)],[1880(80)],[1879(40)],[1885(20)],[2130(34)];291;1;[2257(1)],[57(5400000)];84;100;
dwarven;mk_temptation_of_abyss;151;2258;2;[2020(4)],[1880(30)],[1881(60)],[1878(30)],[2130(34)];313;1;[2258(1)],[57(5400000)];84;100;
dwarven;mk_spinebone_sword;152;2259;2;[2021(5)],[1883(2)],[1880(75)],[1879(75)],[1458(200)],[2130(57)];125;1;[2259(1)],[57(5400000)];96;100;
dwarven;mk_mace_of_judgment;153;2260;2;[2022(5)],[1880(60)],[1879(60)],[1885(30)],[1458(200)],[2130(57)];180;1;[2260(1)],[57(5400000)];96;100;
dwarven;mk_conjure_staff;154;2261;2;[2023(5)],[1880(45)],[1881(90)],[1878(45)],[1458(200)],[2130(57)];184;1;[2261(1)],[57(5400000)];96;100;
dwarven;mk_elven_bow;155;2262;2;[2024(5)],[1880(100)],[1878(20)],[1885(20)],[1458(200)],[2130(57)];276;1;[2262(1)],[57(5400000)];96;100;
dwarven;mk_dwarven_trident;156;2263;2;[2025(5)],[1880(80)],[1879(40)],[1885(20)],[1458(200)],[2130(57)];295;1;[2263(1)],[57(5400000)];96;100;
dwarven;mk_two-handed_sword;157;2264;3;[2026(6)],[1883(3)],[1880(144)],[1879(72)],[1458(300)],[2130(91)];124;1;[2264(1)],[57(5400000)];108;100;
dwarven;mk_spike_club;158;2265;3;[2027(6)],[1880(90)],[1879(90)],[1885(45)],[1458(300)],[2130(91)];157;1;[2265(1)],[57(5400000)];108;100;
dwarven;mk_knife_o'_silenus;159;2266;3;[2028(6)],[1883(2)],[1880(118)],[1879(118)],[1458(300)],[2130(91)];241;1;[2266(1)],[57(5400000)];108;100;
dwarven;mk_gastraphetes;160;2267;3;[2029(6)],[1880(150)],[1878(30)],[1885(30)],[1458(300)],[2130(91)];278;1;[2267(1)],[57(5400000)];108;100;
dwarven;mk_tome_of_blood;161;2268;3;[2030(6)],[1880(70)],[1881(140)],[1878(70)],[1458(300)],[2130(91)];317;1;[2268(1)],[57(5400000)];108;100;
dwarven;mk_morning_star;162;2269;3;[2031(7)],[1880(128)],[1879(128)],[1885(64)],[1458(430)],[2130(139)];88;1;[2269(1)],[57(5400000)];120;100;
dwarven;mk_goathead_staff;163;2270;3;[2032(7)],[1880(100)],[1881(200)],[1878(100)],[1458(430)],[2130(139)];90;1;[2270(1)],[57(5400000)];120;100;
dwarven;mk_winged_spear;164;2271;3;[2033(7)],[1880(180)],[1879(90)],[1885(45)],[1458(430)],[2130(139)];93;1;[2271(1)],[57(5400000)];120;100;
dwarven;mk_sword_of_revolution;165;2272;3;[2034(7)],[1883(2)],[1880(175)],[1879(175)],[1458(430)],[2130(139)];129;1;[2272(1)],[57(5400000)];120;100;
dwarven;mk_tarbar;166;2273;3;[2035(7)],[1880(128)],[1879(128)],[1885(64)],[1458(430)],[2130(139)];158;1;[2273(1)],[57(5400000)];120;100;
dwarven;mk_skull_breaker;167;2274;3;[2036(7)],[1880(128)],[1879(128)],[1885(64)],[1458(430)],[2130(139)];169;1;[2274(1)],[57(5400000)];120;100;
dwarven;mk_heavy_bone_club;168;2275;3;[2037(7)],[1880(128)],[1879(128)],[1885(64)],[1458(430)],[2130(139)];172;1;[2275(1)],[57(5400000)];120;100;
dwarven;mk_maingauche;169;2276;3;[2038(7)],[1883(2)],[1880(175)],[1879(175)],[1458(430)],[2130(139)];224;1;[2276(1)],[57(5400000)];120;100;
dwarven;mk_bich'hwa;170;2277;3;[2039(7)],[1880(128)],[1879(128)],[1885(64)],[1458(430)],[2130(139)];261;1;[2277(1)],[57(5400000)];120;100;
dwarven;mk_strengthening_long_bow;171;2278;3;[2040(7)],[1880(225)],[1878(45)],[1885(45)],[1458(300)],[2130(139)];279;1;[2278(1)],[57(5400000)];120;100;
dwarven;mk_hammer_in_flames;172;2279;3;[2041(7)],[1880(180)],[1879(90)],[1885(45)],[1458(430)],[2130(139)];294;1;[2279(1)],[57(5400000)];120;100;
dwarven;mk_crucifix_of_blood;173;2280;3;[2042(7)],[1880(100)],[1881(200)],[1878(100)],[1458(430)],[2130(139)];318;1;[2280(1)],[57(5400000)];120;100;
dwarven;mk_eye_of_infinity;174;2281;3;[2043(7)],[1880(100)],[1881(200)],[1878(100)],[1458(430)],[2130(139)];319;1;[2281(1)],[57(5400000)];120;100;
dwarven;mk_cursed_maingauche;175;2282;3;[2044(7)],[1883(2)],[1880(175)],[1879(175)],[1458(430)],[2130(139)];1660;1;[2282(1)],[57(5400000)];120;100;
